relative_path,split,actor_group,label,size_bytes,sha256,width,height,fps,frame_count,duration_seconds,codec,valid,error,reason
shoplifting/shoplifting-30.mp4,val,H_navy_cap,1,4286510,19acd4fca81ff9e247e43611e81cb4fa3cd5aeee8f5de63e837ba89ff4843216,640,480,30.0,320,10.666666666666666,FMP4,True,,Primary navy-cap actor and connected takes
shoplifting/shoplifting-31.mp4,val,H_navy_cap,1,4003881,060850d3c14487459f93c1e11b1cebebc016aadaa0c6577512fb65fcaca73533,640,480,30.0,316,10.533333333333333,FMP4,True,,Primary navy-cap actor and connected takes
shoplifting/shoplifting-32.mp4,val,G_brown_plaid,1,4209750,64e77d9259ed5e8ecaba80d272b7f530075668100bc474ca5a4aa048ec2f5f95,640,480,30.0,322,10.733333333333333,FMP4,True,,Primary brown-plaid/masked actor
shoplifting/shoplifting-33.mp4,test,F_gray_backpack,1,4439916,276a2e8efdbafc8ea7f843c69416ab710bad5e81c47571b98fee05a6e6e506a3,640,480,30.0,327,10.9,FMP4,True,,Primary gray-plaid/backpack actor
shoplifting/shoplifting-34.mp4,test,F_gray_backpack,1,4335902,ab2c258216025afcdc05af4c6aff67cd9539ccb33f097242ff5c7fe6ae9ec420,640,480,30.0,300,10.0,FMP4,True,,Primary gray-plaid/backpack actor
shoplifting/shoplifting-35.mp4,test,F_gray_backpack,1,4114625,eceaa692060d66311ad66df3d9705bfa6f4b1e6e436ae4815eb82aa8ba3a7a36,640,480,30.0,313,10.433333333333334,FMP4,True,,Primary gray-plaid/backpack actor
shoplifting/shoplifting-36.mp4,test,F_gray_backpack,1,3645366,e68fb5d1004044f7f0450670e46b55534da4f8314fe2a11b18501f87d0824b5b,640,480,30.0,273,9.1,FMP4,True,,Primary gray-plaid/backpack actor
shoplifting/shoplifting-37.mp4,val,H_navy_cap,1,4225045,0b197d07b2ad0a7daf4cb30e6ab977cf09d92d2592cf478a2ccbb64ee44bd224,640,480,30.0,329,10.966666666666667,FMP4,True,,Primary navy-cap actor and connected takes
shoplifting/shoplifting-38.mp4,val,H_navy_cap,1,3944716,c431d03bcf6f7a4a2be030bc76c49ff9d7d94124185d6e5436e236881d436fa6,640,480,30.0,318,10.6,FMP4,True,,Primary navy-cap actor and connected takes
shoplifting/shoplifting-39.mp4,val,G_brown_plaid,1,4529661,430b4f36fe7d5f6c1352a3b740f2ea58a278d9f498b11333231f4f113a751a25,640,480,30.0,346,11.533333333333333,FMP4,True,,Primary brown-plaid/masked actor
shoplifting/shoplifting-40.mp4,val,G_brown_plaid,1,4283805,29921b5ae54789ad2880a3ce527632ae27827f89f98521d95b24020ffa0c8c3a,640,480,30.0,324,10.8,FMP4,True,,Primary brown-plaid/masked actor
shoplifting/shoplifting-41.mp4,test,IJK_connected_session,1,2336412,5691709cb6b6c1fbf1129d04e3b6330faaeebe24d077dd21d3ae43086bea407e,640,480,30.0,211,7.033333333333333,FMP4,True,,"Red, green, and blue actors co-occur in one connected session"
shoplifting/shoplifting-42.mp4,test,IJK_connected_session,1,3348754,ec5825bcd4babf461c12e45675f8f8dcb24b926b426e267fbff95579da0ce4b5,640,480,30.0,311,10.366666666666667,FMP4,True,,"Red, green, and blue actors co-occur in one connected session"
shoplifting/shoplifting-43.mp4,test,IJK_connected_session,1,4892343,c213373cee8c1c5e8f4a4b6971c6510d023f663308d440339b89588c365c0e52,640,480,30.0,397,13.233333333333333,FMP4,True,,"Red, green, and blue actors co-occur in one connected session"
shoplifting/shoplifting-44.mp4,test,IJK_connected_session,1,4571308,30c830cef098a789bbf8478ec9dcda1bf062d932357e33adf3ff00b6a6949112,640,480,30.0,357,11.9,FMP4,True,,"Red, green, and blue actors co-occur in one connected session"
shoplifting/shoplifting-45.mp4,test,IJK_connected_session,1,4807076,2d5692a9e2490779fd8e997f1a419cc96c8d69aad5926c98131d01abe61dbf3e,640,480,30.0,365,12.166666666666666,FMP4,True,,"Red, green, and blue actors co-occur in one connected session"
shoplifting/shoplifting-46.mp4,test,IJK_connected_session,1,3871419,30ad80ff8c4e6457c59ea601675597041d4c8844061ad18c35b323607a423153,640,480,30.0,327,10.9,FMP4,True,,"Red, green, and blue actors co-occur in one connected session"
shoplifting/shoplifting-47.mp4,test,IJK_connected_session,1,4232017,d2ed058b9ce5a0925b7206a0bd05b3b7bb1eabd135c5995018285157b23a14fd,640,480,30.0,325,10.833333333333334,FMP4,True,,"Red, green, and blue actors co-occur in one connected session"
shoplifting/shoplifting-48.mp4,test,IJK_connected_session,1,4879202,9a98c39e994101dc0d7699ed0c036536cdaf0aa5f532d60cb15e722491d3f635,640,480,30.0,353,11.766666666666667,FMP4,True,,"Red, green, and blue actors co-occur in one connected session"
shoplifting/shoplifting-50.mp4,qualitative,qualitative_new_angle,1,5120964,2cea6e77e1a16faeef0fd88a7c75e42319e33b6c9577efa893c940c71cdf8e72,640,480,30.0,363,12.1,FMP4,True,,Positive-only different computer-lab angle; qualitative probe
shoplifting/shoplifting-51.mp4,test,IJK_connected_session,1,3951464,6527313fe5ae2a09b99d7b3841323f2770a5e719a3a639866f017b915604d159,640,480,30.0,343,11.433333333333334,FMP4,True,,"Red, green, and blue actors co-occur in one connected session"
shoplifting/shoplifting-52.mp4,train,A_checkered,1,4352764,9d71272be5118ea689f2059859cd1f2ba47c3dca8d951d2696a04b31f14a0d3b,640,480,30.0,326,10.866666666666667,FMP4,True,,Primary checkered-shirt actor and connected takes
shoplifting/shoplifting-53.mp4,train,A_checkered,1,4803791,6abb99350c1b10aef0ec73b8379a9fdb61c6ac7b293d80b8a0afa4a4f72b0b5b,640,480,30.0,347,11.566666666666666,FMP4,True,,Primary checkered-shirt actor and connected takes
shoplifting/shoplifting-54.mp4,train,A_checkered,1,4702859,bcd90fcdc3006044c24ceec7d94e97b2e77c8f7ba34da466ca8915e88c2873aa,640,480,30.0,347,11.566666666666666,FMP4,True,,Primary checkered-shirt actor and connected takes
shoplifting/shoplifting-55.mp4,train,A_checkered,1,3921505,10b9b5bd69440bbf61a63a7a03c2ae8a447c3a27a13c42b764f7b398b1ffe79b,640,480,30.0,315,10.5,FMP4,True,,Primary checkered-shirt actor and connected takes
shoplifting/shoplifting-56.mp4,train,A_checkered,1,4716532,2b67c7388e514dd887b8cb224c59ba4b1cae63114ef5e83124dd8cc04ce9f806,640,480,30.0,347,11.566666666666666,FMP4,True,,Primary checkered-shirt actor and connected takes
shoplifting/shoplifting-57.mp4,train,A_checkered,1,4788324,0fad500838e47447ddbc76af308f0596055ad7d5b23849c5af0dbf3af35fcbf7,640,480,30.0,347,11.566666666666666,FMP4,True,,Primary checkered-shirt actor and connected takes
shoplifting/shoplifting-58.mp4,train,A_checkered,1,3116905,3793b24284e4b55a175077532cd54fbe0f4e20bdc890d5290e5e814fd87d91e7,640,480,30.0,320,10.666666666666666,FMP4,True,,Primary checkered-shirt actor and connected takes
shoplifting/shoplifting-59.mp4,train,A_checkered,1,2868190,0803cc13fe6dcac3ea79a242ef830ce15861fff1c552b24d794db90339681c35,640,480,30.0,320,10.666666666666666,FMP4,True,,Primary checkered-shirt actor and connected takes
shoplifting/shoplifting-60.mp4,train,B_light_blue,1,4364580,864b3b20fd54839f5c12ce6bbd68f0cfc118b9f445e976ade3a532681f3aae3d,640,480,30.0,321,10.7,FMP4,True,,Primary light-blue-shirt actor and connected takes
shoplifting/shoplifting-61.mp4,train,B_light_blue,1,4151344,e28302fe4c20e604aa55e112916fd333f2c239484ff6656702bcab53e62051b1,640,480,30.0,308,10.266666666666667,FMP4,True,,Primary light-blue-shirt actor and connected takes
shoplifting/shoplifting-62.mp4,train,B_light_blue,1,4349271,ba660a4350a6713dba64f822cda0e54b70f30f2518744556192ffe5c2587f8ad,640,480,30.0,322,10.733333333333333,FMP4,True,,Primary light-blue-shirt actor and connected takes
shoplifting/shoplifting-63.mp4,train,B_light_blue,1,4453046,d73c558006819bedba4fbbed80efde94301b522669401d553501ee560c9f636c,640,480,30.0,323,10.766666666666667,FMP4,True,,Primary light-blue-shirt actor and connected takes
shoplifting/shoplifting-64.mp4,train,B_light_blue,1,4751129,7c515ab9025833fbcd2dcc933c74797e7b9aab01c71fe4dd22e293fd611f66d6,640,480,30.0,344,11.466666666666667,FMP4,True,,Primary light-blue-shirt actor and connected takes
shoplifting/shoplifting-65.mp4,train,B_light_blue,1,3715939,b1f56f9412b487bb7c46c226463ab78c3b168d49c68197fd0f11d5fbc6a83c31,640,480,30.0,314,10.466666666666667,FMP4,True,,Primary light-blue-shirt actor and connected takes
shoplifting/shoplifting-66.mp4,train,B_light_blue,1,3287479,59b7fc054ffb8db43ec26729a3edfad3fad54cbbf48ecbcade8c053f805a66f6,640,480,30.0,333,11.1,FMP4,True,,Primary light-blue-shirt actor and connected takes
shoplifting/shoplifting-67.mp4,train,B_light_blue,1,2704684,58f54bf6f07161a5ccc5092c0a37669ae327dfa0bc8b7ed1e012287a94b40ab7,640,480,30.0,296,9.866666666666667,FMP4,True,,Primary light-blue-shirt actor and connected takes
shoplifting/shoplifting-68.mp4,train,B_light_blue,1,3248937,8f10fc2c1bf234f7eec5e62138642fc41b27e05abad72b008c7a6b89ed25d35a,640,480,30.0,316,10.533333333333333,FMP4,True,,Primary light-blue-shirt actor and connected takes
shoplifting/shoplifting-69.mp4,train,B_light_blue,1,2838928,9b120fbb93c37249a5a8374d058c6d8b35f9eae4d4fa3954c52f9021e9432da9,640,480,30.0,325,10.833333333333334,FMP4,True,,Primary light-blue-shirt actor and connected takes
shoplifting/shoplifting-70.mp4,train,B_light_blue,1,2731129,85bbc2fd239486b5327711ebec0af4c066fcd121a6a314a583e38491e602aaca,640,480,30.0,326,10.866666666666667,FMP4,True,,Primary light-blue-shirt actor and connected takes
shoplifting/shoplifting-71.mp4,train,C_purple,1,2788595,0e82d86fab5c37d6e9073ffb30f7c3aa412d983d2b79879a1472c3ceb91504e9,640,480,30.0,309,10.3,FMP4,True,,Primary purple-shirt actor and connected takes
shoplifting/shoplifting-72.mp4,train,C_purple,1,2741512,0e6bda8b5b84e43ea0b5b107d853e27457d8084900e0e37491c72cded3288a22,640,480,30.0,323,10.766666666666667,FMP4,True,,Primary purple-shirt actor and connected takes
shoplifting/shoplifting-73.mp4,train,C_purple,1,3765424,dd35180c373462af50cb368ec78269ba1bbfb0e2750667ae031f6a26e48b2b91,640,480,30.0,323,10.766666666666667,FMP4,True,,Primary purple-shirt actor and connected takes
shoplifting/shoplifting-74.mp4,train,C_purple,1,2521763,166a9d9bca629c5eda4d23f688b29801b7d9ff5ad810ac0d6cc0badb92e5de2a,640,480,30.0,325,10.833333333333334,FMP4,True,,Primary purple-shirt actor and connected takes
shoplifting/shoplifting-75.mp4,train,C_purple,1,2217281,c51888895f9b8957490aaa852878bae3da634b5c1de0bf7749c8c3f7a44c73c8,640,480,30.0,290,9.666666666666666,FMP4,True,,Primary purple-shirt actor and connected takes
shoplifting/shoplifting-76.mp4,train,C_purple,1,2639806,52302e4564c9198ff4a5630d601ece63f81babec36c7553ea1181765ae4aa0eb,640,480,30.0,343,11.433333333333334,FMP4,True,,Primary purple-shirt actor and connected takes
shoplifting/shoplifting-77.mp4,train,C_purple,1,2404840,0b6cbf89415f08eb198ef877797c39926b06a868c04813fbc1ba3f12fe09cc1a,640,480,30.0,346,11.533333333333333,FMP4,True,,Primary purple-shirt actor and connected takes
shoplifting/shoplifting-78.mp4,train,C_purple,1,2380115,eff9894b799db3fddf9f4ec9985a67452fc4bb2583f64a6a8b6c423542415624,640,480,30.0,346,11.533333333333333,FMP4,True,,Primary purple-shirt actor and connected takes
shoplifting/shoplifting-79.mp4,train,D_navy_stripe,1,3151344,d5be2043cbee42009f29a9eee6e8a4ddf999226d7d69d479d5b0868692d2ab88,640,480,30.0,316,10.533333333333333,FMP4,True,,Primary navy/striped-shirt actor and connected takes
shoplifting/shoplifting-80.mp4,train,D_navy_stripe,1,3445863,d5d5df371f462f8acafba6d376afbf6edc819cc843618708779a2e981c7d39f1,640,480,30.0,340,11.333333333333334,FMP4,True,,Primary navy/striped-shirt actor and connected takes
shoplifting/shoplifting-81.mp4,train,D_navy_stripe,1,3160430,ac52e49dc36bf12da750c1e67f66e997193ffa0da66060db404ef052f4a4f9e0,640,480,30.0,321,10.7,FMP4,True,,Primary navy/striped-shirt actor and connected takes
shoplifting/shoplifting-82.mp4,train,D_navy_stripe,1,3150823,311d0bc2cdcd9598e6e21dd4c68d376a1f5f295553640fc7a3c3c07f70c13c41,640,480,30.0,321,10.7,FMP4,True,,Primary navy/striped-shirt actor and connected takes
shoplifting/shoplifting-83.mp4,train,D_navy_stripe,1,2835000,408e8cfb6a0363deb595e71bba461552d15fe7fb84d15eb99270438eabddb712,640,480,30.0,310,10.333333333333334,FMP4,True,,Primary navy/striped-shirt actor and connected takes
shoplifting/shoplifting-84.mp4,train,D_navy_stripe,1,3073774,a3d6e6e97873c9519c572eea70e8c7c8b212a29d4ebe4371fa1f793c7203acd0,640,480,30.0,341,11.366666666666667,FMP4,True,,Primary navy/striped-shirt actor and connected takes
shoplifting/shoplifting-85.mp4,train,D_navy_stripe,1,3074530,cbe01587261cba9e9b10e3e7ac5be98706dd162fca40250cf39ae17c65d9911d,640,480,30.0,341,11.366666666666667,FMP4,True,,Primary navy/striped-shirt actor and connected takes
shoplifting/shoplifting-86.mp4,train,D_navy_stripe,1,3024784,4da286f21620acfb478d8b885d707f0c43eb05cc583125ddf9153446609cd3ee,640,480,30.0,341,11.366666666666667,FMP4,True,,Primary navy/striped-shirt actor and connected takes
shoplifting/shoplifting-87.mp4,train,D_navy_stripe,1,3458970,8ade2484750e631b500e39dcbfe61c591cf00cbd64688edc73bbea4cee0584af,640,480,30.0,336,11.2,FMP4,True,,Primary navy/striped-shirt actor and connected takes
shoplifting/shoplifting-88.mp4,ood,HR_new_scene,1,12948590,da1c8317994f56fb007ff6434c052cb7480a7367738f4d2563835d932ab6853e,1920,1080,30.0,320,10.666666666666666,FMP4,True,,Locked 1920x1080 new-scene holdout opened after model selection
shoplifting/shoplifting-89.mp4,ood,HR_new_scene,1,15320688,7c541963ca2f1b2c3ffc7f4fe7e3332ac8bb355a8a698571846bf006011bf97f,1920,1080,30.0,404,13.466666666666667,FMP4,True,,Locked 1920x1080 new-scene holdout opened after model selection
shoplifting/shoplifting-90.mp4,ood,HR_new_scene,1,14187778,fc89d009d9299a9afefbe062bc3612711783ad2aa3435e2fa1a52c1d5b224959,1920,1080,30.0,373,12.433333333333334,FMP4,True,,Locked 1920x1080 new-scene holdout opened after model selection
shoplifting/shoplifting-91.mp4,ood,HR_new_scene,1,11396654,e87ba2f6b02452d54b994a0a1b8de21ca09876edf960fdaa985dde7405203e67,1920,1080,30.0,262,8.733333333333333,FMP4,True,,Locked 1920x1080 new-scene holdout opened after model selection
shoplifting/shoplifting-92.mp4,ood,HR_new_scene,1,14293100,c5a35cbf7637063c8e4cfa08dd5d124a0fc614e1ff3300cd69172fa54b5d36b3,1920,1080,30.0,373,12.433333333333334,FMP4,True,,Locked 1920x1080 new-scene holdout opened after model selection
shoplifting/shoplifting-93.mp4,ood,HR_new_scene,1,13637336,5b2ca63800fec73b10f31c78bb7413fca8332850cbc9e83287aa06e368aa6527,1920,1080,30.0,340,11.333333333333334,FMP4,True,,Locked 1920x1080 new-scene holdout opened after model selection
